period,category,total_amount,txn_count,avg_amount,risk_count,micro_count,year,month,risk_rate,micro_rate
2017-01-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2017,1,0.0,0.0
2017-02-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2017,2,0.0,0.0
2017-03-01,Kopi & Minuman,37600.0,1.0,37600.0,0.0,0.0,2017,3,0.0,0.0
2017-04-01,Kopi & Minuman,1352160.0,8.0,169020.0,5.0,0.0,2017,4,0.625,0.0
2017-05-01,Kopi & Minuman,1733120.0,7.0,247588.57142857142,4.0,1.0,2017,5,0.5714285714285714,0.14285714285714285
2017-06-01,Kopi & Minuman,605920.0,7.0,86560.0,1.0,0.0,2017,6,0.14285714285714285,0.0
2017-07-01,Kopi & Minuman,972000.0,7.0,138857.14285714287,3.0,1.0,2017,7,0.42857142857142855,0.14285714285714285
2017-08-01,Kopi & Minuman,2059040.0,11.0,187185.45454545456,6.0,0.0,2017,8,0.5454545454545454,0.0
2017-09-01,Kopi & Minuman,1376000.0,6.0,229333.33333333334,5.0,0.0,2017,9,0.8333333333333334,0.0
2017-10-01,Kopi & Minuman,1816960.0,7.0,259565.7142857143,2.0,0.0,2017,10,0.2857142857142857,0.0
2017-11-01,Kopi & Minuman,1345600.0,5.0,269120.0,3.0,0.0,2017,11,0.6,0.0
2017-12-01,Kopi & Minuman,940000.0,7.0,134285.7142857143,3.0,0.0,2017,12,0.42857142857142855,0.0
2018-01-01,Kopi & Minuman,1872319.0,9.0,208035.44444444444,4.0,1.0,2018,1,0.4444444444444444,0.1111111111111111
2018-02-01,Kopi & Minuman,239680.0,1.0,239680.0,1.0,0.0,2018,2,1.0,0.0
2018-03-01,Kopi & Minuman,305120.0,3.0,101706.66666666667,0.0,0.0,2018,3,0.0,0.0
2018-04-01,Kopi & Minuman,2319680.0,6.0,386613.3333333333,4.0,0.0,2018,4,0.6666666666666666,0.0
2018-05-01,Kopi & Minuman,808160.0,4.0,202040.0,2.0,1.0,2018,5,0.5,0.25
2018-06-01,Kopi & Minuman,2183040.0,11.0,198458.18181818182,4.0,1.0,2018,6,0.36363636363636365,0.09090909090909091
2018-07-01,Kopi & Minuman,922560.0,6.0,153760.0,2.0,0.0,2018,7,0.3333333333333333,0.0
2018-08-01,Kopi & Minuman,2024000.0,10.0,202400.0,5.0,0.0,2018,8,0.5,0.0
2018-09-01,Kopi & Minuman,1479040.0,5.0,295808.0,4.0,0.0,2018,9,0.8,0.0
2018-10-01,Kopi & Minuman,1658880.0,7.0,236982.85714285713,3.0,0.0,2018,10,0.42857142857142855,0.0
2018-11-01,Kopi & Minuman,919360.0,3.0,306453.3333333333,2.0,0.0,2018,11,0.6666666666666666,0.0
2018-12-01,Kopi & Minuman,1516480.0,6.0,252746.66666666666,3.0,0.0,2018,12,0.5,0.0
2019-01-01,Kopi & Minuman,1266720.0,6.0,211120.0,3.0,1.0,2019,1,0.5,0.16666666666666666
2019-02-01,Kopi & Minuman,399040.0,2.0,199520.0,1.0,0.0,2019,2,0.5,0.0
2019-03-01,Kopi & Minuman,1181120.0,5.0,236224.0,2.0,0.0,2019,3,0.4,0.0
2019-04-01,Kopi & Minuman,927520.0,7.0,132502.85714285713,1.0,0.0,2019,4,0.14285714285714285,0.0
2019-05-01,Kopi & Minuman,687200.0,5.0,137440.0,1.0,1.0,2019,5,0.2,0.2
2019-06-01,Kopi & Minuman,1267200.0,8.0,158400.0,4.0,1.0,2019,6,0.5,0.125
2019-07-01,Kopi & Minuman,1152000.0,2.0,576000.0,2.0,0.0,2019,7,1.0,0.0
2019-08-01,Kopi & Minuman,784320.0,2.0,392160.0,2.0,0.0,2019,8,1.0,0.0
2019-09-01,Kopi & Minuman,1422400.0,7.0,203200.0,4.0,0.0,2019,9,0.5714285714285714,0.0
2019-10-01,Kopi & Minuman,1396480.0,7.0,199497.14285714287,4.0,1.0,2019,10,0.5714285714285714,0.14285714285714285
2019-11-01,Kopi & Minuman,1554400.0,5.0,310880.0,4.0,1.0,2019,11,0.8,0.2
2019-12-01,Kopi & Minuman,730080.0,2.0,365040.0,2.0,0.0,2019,12,1.0,0.0
2020-01-01,Kopi & Minuman,2762880.0,9.0,306986.6666666667,7.0,1.0,2020,1,0.7777777777777778,0.1111111111111111
2020-02-01,Kopi & Minuman,614720.0,2.0,307360.0,2.0,0.0,2020,2,1.0,0.0
2020-03-01,Kopi & Minuman,128640.0,2.0,64320.0,0.0,0.0,2020,3,0.0,0.0
2020-04-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2020,4,0.0,0.0
2020-05-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2020,5,0.0,0.0
2020-06-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2020,6,0.0,0.0
2020-07-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2020,7,0.0,0.0
2020-08-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2020,8,0.0,0.0
2020-09-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2020,9,0.0,0.0
2020-10-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2020,10,0.0,0.0
2020-11-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2020,11,0.0,0.0
2020-12-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2020,12,0.0,0.0
2021-01-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2021,1,0.0,0.0
2021-02-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2021,2,0.0,0.0
2021-03-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2021,3,0.0,0.0
2021-04-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2021,4,0.0,0.0
2021-05-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2021,5,0.0,0.0
2021-06-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2021,6,0.0,0.0
2021-07-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2021,7,0.0,0.0
2021-08-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2021,8,0.0,0.0
2021-09-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2021,9,0.0,0.0
2021-10-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2021,10,0.0,0.0
2021-11-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2021,11,0.0,0.0
2021-12-01,Kopi & Minuman,0.0,0.0,0.0,0.0,0.0,2021,12,0.0,0.0
2022-01-01,Kopi & Minuman,377300.0,11.0,34300.0,0.0,9.0,2022,1,0.0,0.8181818181818182
2022-02-01,Kopi & Minuman,404600.0,12.0,33716.666666666664,0.0,8.0,2022,2,0.0,0.6666666666666666
2022-03-01,Kopi & Minuman,636400.0,20.0,31820.0,0.0,15.0,2022,3,0.0,0.75
2022-04-01,Kopi & Minuman,522800.0,15.0,34853.333333333336,0.0,11.0,2022,4,0.0,0.7333333333333333
2022-05-01,Kopi & Minuman,472200.0,14.0,33728.57142857143,0.0,9.0,2022,5,0.0,0.6428571428571429
2022-06-01,Kopi & Minuman,247600.0,9.0,27511.11111111111,0.0,8.0,2022,6,0.0,0.8888888888888888
2022-07-01,Kopi & Minuman,3606700.0,34.0,106079.41176470589,7.0,12.0,2022,7,0.20588235294117646,0.35294117647058826
2022-08-01,Kopi & Minuman,4040000.0,42.0,96190.47619047618,7.0,10.0,2022,8,0.16666666666666666,0.23809523809523808
2022-09-01,Kopi & Minuman,4955300.0,46.0,107723.91304347826,8.0,9.0,2022,9,0.17391304347826086,0.1956521739130435
2022-10-01,Kopi & Minuman,7469420.0,69.0,108252.46376811594,15.0,13.0,2022,10,0.21739130434782608,0.18840579710144928
2022-11-01,Kopi & Minuman,5865780.0,61.0,96160.32786885246,6.0,16.0,2022,11,0.09836065573770492,0.26229508196721313
2022-12-01,Kopi & Minuman,5298480.0,51.0,103891.76470588235,4.0,4.0,2022,12,0.0784313725490196,0.0784313725490196
2023-01-01,Kopi & Minuman,7450200.0,75.0,99336.0,10.0,18.0,2023,1,0.13333333333333333,0.24
2023-02-01,Kopi & Minuman,3555800.0,32.0,111118.75,7.0,1.0,2023,2,0.21875,0.03125
2023-03-01,Kopi & Minuman,5742940.0,46.0,124846.52173913043,5.0,7.0,2023,3,0.10869565217391304,0.15217391304347827
2023-04-01,Kopi & Minuman,6391680.0,44.0,145265.45454545456,17.0,8.0,2023,4,0.38636363636363635,0.18181818181818182
2023-05-01,Kopi & Minuman,7792400.0,55.0,141680.0,23.0,8.0,2023,5,0.41818181818181815,0.14545454545454545
2023-06-01,Kopi & Minuman,6056900.0,51.0,118762.74509803922,12.0,11.0,2023,6,0.23529411764705882,0.21568627450980393
2023-07-01,Kopi & Minuman,3280100.0,26.0,126157.69230769231,7.0,5.0,2023,7,0.2692307692307692,0.19230769230769232
2023-08-01,Kopi & Minuman,4698900.0,45.0,104420.0,8.0,13.0,2023,8,0.17777777777777778,0.28888888888888886
2023-09-01,Kopi & Minuman,5284800.0,46.0,114886.95652173914,9.0,15.0,2023,9,0.1956521739130435,0.32608695652173914
2023-10-01,Kopi & Minuman,6460760.0,54.0,119643.70370370371,14.0,10.0,2023,10,0.25925925925925924,0.18518518518518517
2023-11-01,Kopi & Minuman,5700900.0,49.0,116344.89795918367,8.0,13.0,2023,11,0.16326530612244897,0.2653061224489796
2023-12-01,Kopi & Minuman,4341200.0,34.0,127682.35294117648,8.0,6.0,2023,12,0.23529411764705882,0.17647058823529413
2024-01-01,Kopi & Minuman,3274500.0,34.0,96308.82352941176,3.0,11.0,2024,1,0.08823529411764706,0.3235294117647059
2024-02-01,Kopi & Minuman,4955500.0,45.0,110122.22222222222,9.0,13.0,2024,2,0.2,0.28888888888888886
2024-03-01,Kopi & Minuman,4196200.0,38.0,110426.31578947368,13.0,13.0,2024,3,0.34210526315789475,0.34210526315789475
2024-04-01,Kopi & Minuman,5981180.0,48.0,124607.91666666667,21.0,13.0,2024,4,0.4375,0.2708333333333333
2024-05-01,Kopi & Minuman,5158000.0,53.0,97320.75471698113,11.0,16.0,2024,5,0.20754716981132076,0.3018867924528302
2024-06-01,Kopi & Minuman,6009700.0,61.0,98519.67213114754,10.0,13.0,2024,6,0.16393442622950818,0.21311475409836064
2024-07-01,Kopi & Minuman,6650600.0,57.0,116677.19298245614,12.0,11.0,2024,7,0.21052631578947367,0.19298245614035087
2024-08-01,Kopi & Minuman,9782360.0,68.0,143858.23529411765,22.0,10.0,2024,8,0.3235294117647059,0.14705882352941177
2024-09-01,Kopi & Minuman,7358800.0,59.0,124725.42372881356,13.0,8.0,2024,9,0.22033898305084745,0.13559322033898305
2024-10-01,Kopi & Minuman,7317000.0,51.0,143470.58823529413,22.0,6.0,2024,10,0.43137254901960786,0.11764705882352941
2024-11-01,Kopi & Minuman,7207600.0,57.0,126449.12280701754,19.0,7.0,2024,11,0.3333333333333333,0.12280701754385964
2024-12-01,Kopi & Minuman,7879980.0,71.0,110985.6338028169,10.0,12.0,2024,12,0.14084507042253522,0.16901408450704225
2025-01-01,Kopi & Minuman,6566100.0,50.0,131322.0,22.0,11.0,2025,1,0.44,0.22
2025-02-01,Kopi & Minuman,2882780.0,25.0,115311.2,5.0,9.0,2025,2,0.2,0.36
2025-03-01,Kopi & Minuman,863300.0,12.0,71941.66666666667,2.0,6.0,2025,3,0.16666666666666666,0.5
2025-04-01,Kopi & Minuman,572200.0,15.0,38146.666666666664,0.0,10.0,2025,4,0.0,0.6666666666666666
2025-05-01,Kopi & Minuman,663900.0,19.0,34942.10526315789,0.0,13.0,2025,5,0.0,0.6842105263157895
2025-06-01,Kopi & Minuman,723400.0,20.0,36170.0,0.0,14.0,2025,6,0.0,0.7
2025-07-01,Kopi & Minuman,488300.0,15.0,32553.333333333332,0.0,10.0,2025,7,0.0,0.6666666666666666
2025-08-01,Kopi & Minuman,270500.0,8.0,33812.5,0.0,5.0,2025,8,0.0,0.625
2025-09-01,Kopi & Minuman,443300.0,14.0,31664.285714285714,0.0,12.0,2025,9,0.0,0.8571428571428571
2025-10-01,Kopi & Minuman,457000.0,16.0,28562.5,0.0,15.0,2025,10,0.0,0.9375
2025-11-01,Kopi & Minuman,740700.0,21.0,35271.42857142857,0.0,15.0,2025,11,0.0,0.7142857142857143
2025-12-01,Kopi & Minuman,470800.0,17.0,27694.117647058825,0.0,12.0,2025,12,0.0,0.7058823529411765
2015-01-01,Lainnya,95000.0,1.0,95000.0,0.0,0.0,2015,1,0.0,0.0
2015-02-01,Lainnya,877420.0,2.0,438710.0,1.0,0.0,2015,2,0.5,0.0
2015-03-01,Lainnya,86450.0,2.0,43225.0,0.0,0.0,2015,3,0.0,0.0
2015-04-01,Lainnya,140410.0,3.0,46803.333333333336,0.0,0.0,2015,4,0.0,0.0
2015-05-01,Lainnya,390830.0,2.0,195415.0,0.0,0.0,2015,5,0.0,0.0
2015-06-01,Lainnya,227620.0,2.0,113810.0,0.0,0.0,2015,6,0.0,0.0
2015-07-01,Lainnya,531620.0,2.0,265810.0,0.0,0.0,2015,7,0.0,0.0
2015-08-01,Lainnya,381520.0,4.0,95380.0,0.0,0.0,2015,8,0.0,0.0
2015-09-01,Lainnya,527820.0,5.0,105564.0,0.0,0.0,2015,9,0.0,0.0
2015-10-01,Lainnya,188100.0,4.0,47025.0,0.0,0.0,2015,10,0.0,0.0
2015-11-01,Lainnya,144400.0,3.0,48133.333333333336,0.0,0.0,2015,11,0.0,0.0
2015-12-01,Lainnya,75240.0,3.0,25080.0,0.0,0.0,2015,12,0.0,0.0
2016-01-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2016,1,0.0,0.0
2016-02-01,Lainnya,49590.0,2.0,24795.0,0.0,0.0,2016,2,0.0,0.0
2016-03-01,Lainnya,50160.0,3.0,16720.0,0.0,0.0,2016,3,0.0,0.0
2016-04-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2016,4,0.0,0.0
2016-05-01,Lainnya,19000.0,1.0,19000.0,0.0,0.0,2016,5,0.0,0.0
2016-06-01,Lainnya,27531.0,2.0,13765.5,0.0,0.0,2016,6,0.0,0.0
2016-07-01,Lainnya,2566060.0,4.0,641515.0,1.0,0.0,2016,7,0.25,0.0
2016-08-01,Lainnya,7617710.0,15.0,507847.3333333333,5.0,0.0,2016,8,0.3333333333333333,0.0
2016-09-01,Lainnya,5652960.0,7.0,807565.7142857143,3.0,0.0,2016,9,0.42857142857142855,0.0
2016-10-01,Lainnya,1550400.0,6.0,258400.0,0.0,0.0,2016,10,0.0,0.0
2016-11-01,Lainnya,4331500.0,13.0,333192.3076923077,2.0,0.0,2016,11,0.15384615384615385,0.0
2016-12-01,Lainnya,4889120.0,11.0,444465.45454545453,3.0,0.0,2016,12,0.2727272727272727,0.0
2017-01-01,Lainnya,385500.0,3.0,128500.0,0.0,0.0,2017,1,0.0,0.0
2017-02-01,Lainnya,92000.0,2.0,46000.0,0.0,0.0,2017,2,0.0,0.0
2017-03-01,Lainnya,2700810.0,3.0,900270.0,1.0,0.0,2017,3,0.3333333333333333,0.0
2017-04-01,Lainnya,3099980.0,6.0,516663.3333333333,1.0,0.0,2017,4,0.16666666666666666,0.0
2017-05-01,Lainnya,7823520.0,17.0,460207.0588235294,3.0,0.0,2017,5,0.17647058823529413,0.0
2017-06-01,Lainnya,5338240.0,12.0,444853.3333333333,2.0,0.0,2017,6,0.16666666666666666,0.0
2017-07-01,Lainnya,5884560.0,8.0,735570.0,4.0,0.0,2017,7,0.5,0.0
2017-08-01,Lainnya,3664293.0,11.0,333117.54545454547,2.0,0.0,2017,8,0.18181818181818182,0.0
2017-09-01,Lainnya,5036740.0,11.0,457885.45454545453,3.0,0.0,2017,9,0.2727272727272727,0.0
2017-10-01,Lainnya,6234400.0,12.0,519533.3333333333,2.0,0.0,2017,10,0.16666666666666666,0.0
2017-11-01,Lainnya,5799520.0,7.0,828502.8571428572,3.0,0.0,2017,11,0.42857142857142855,0.0
2017-12-01,Lainnya,5980619.0,10.0,598061.9,3.0,0.0,2017,12,0.3,0.0
2018-01-01,Lainnya,3122240.0,4.0,780560.0,2.0,0.0,2018,1,0.5,0.0
2018-02-01,Lainnya,4049120.0,4.0,1012280.0,3.0,0.0,2018,2,0.75,0.0
2018-03-01,Lainnya,2487390.0,14.0,177670.7142857143,0.0,0.0,2018,3,0.0,0.0
2018-04-01,Lainnya,3752160.0,5.0,750432.0,2.0,0.0,2018,4,0.4,0.0
2018-05-01,Lainnya,8475920.0,7.0,1210845.7142857143,5.0,0.0,2018,5,0.7142857142857143,0.0
2018-06-01,Lainnya,3624320.0,4.0,906080.0,3.0,0.0,2018,6,0.75,0.0
2018-07-01,Lainnya,8021420.0,11.0,729220.0,5.0,0.0,2018,7,0.45454545454545453,0.0
2018-08-01,Lainnya,4236960.0,8.0,529620.0,2.0,0.0,2018,8,0.25,0.0
2018-09-01,Lainnya,6939450.0,11.0,630859.0909090909,3.0,0.0,2018,9,0.2727272727272727,0.0
2018-10-01,Lainnya,3132320.0,7.0,447474.28571428574,1.0,0.0,2018,10,0.14285714285714285,0.0
2018-11-01,Lainnya,4115679.0,8.0,514459.875,2.0,0.0,2018,11,0.25,0.0
2018-12-01,Lainnya,7097120.0,7.0,1013874.2857142857,4.0,0.0,2018,12,0.5714285714285714,0.0
2019-01-01,Lainnya,6587520.0,7.0,941074.2857142857,4.0,0.0,2019,1,0.5714285714285714,0.0
2019-02-01,Lainnya,11920960.0,13.0,916996.9230769231,7.0,0.0,2019,2,0.5384615384615384,0.0
2019-03-01,Lainnya,7272960.0,10.0,727296.0,3.0,0.0,2019,3,0.3,0.0
2019-04-01,Lainnya,7981120.0,13.0,613932.3076923077,3.0,0.0,2019,4,0.23076923076923078,0.0
2019-05-01,Lainnya,5269600.0,6.0,878266.6666666666,2.0,0.0,2019,5,0.3333333333333333,0.0
2019-06-01,Lainnya,7342400.0,8.0,917800.0,4.0,0.0,2019,6,0.5,0.0
2019-07-01,Lainnya,4714240.0,12.0,392853.3333333333,3.0,0.0,2019,7,0.25,0.0
2019-08-01,Lainnya,5172160.0,9.0,574684.4444444445,3.0,0.0,2019,8,0.3333333333333333,0.0
2019-09-01,Lainnya,12594560.0,12.0,1049546.6666666667,6.0,0.0,2019,9,0.5,0.0
2019-10-01,Lainnya,3979680.0,6.0,663280.0,2.0,0.0,2019,10,0.3333333333333333,0.0
2019-11-01,Lainnya,4949440.0,6.0,824906.6666666666,4.0,0.0,2019,11,0.6666666666666666,0.0
2019-12-01,Lainnya,7778240.0,6.0,1296373.3333333333,4.0,0.0,2019,12,0.6666666666666666,0.0
2020-01-01,Lainnya,5693920.0,5.0,1138784.0,4.0,0.0,2020,1,0.8,0.0
2020-02-01,Lainnya,6559200.0,8.0,819900.0,5.0,0.0,2020,2,0.625,0.0
2020-03-01,Lainnya,4871040.0,8.0,608880.0,3.0,0.0,2020,3,0.375,0.0
2020-04-01,Lainnya,879840.0,1.0,879840.0,1.0,0.0,2020,4,1.0,0.0
2020-05-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2020,5,0.0,0.0
2020-06-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2020,6,0.0,0.0
2020-07-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2020,7,0.0,0.0
2020-08-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2020,8,0.0,0.0
2020-09-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2020,9,0.0,0.0
2020-10-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2020,10,0.0,0.0
2020-11-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2020,11,0.0,0.0
2020-12-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2020,12,0.0,0.0
2021-01-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2021,1,0.0,0.0
2021-02-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2021,2,0.0,0.0
2021-03-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2021,3,0.0,0.0
2021-04-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2021,4,0.0,0.0
2021-05-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2021,5,0.0,0.0
2021-06-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2021,6,0.0,0.0
2021-07-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2021,7,0.0,0.0
2021-08-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2021,8,0.0,0.0
2021-09-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2021,9,0.0,0.0
2021-10-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2021,10,0.0,0.0
2021-11-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2021,11,0.0,0.0
2021-12-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2021,12,0.0,0.0
2022-01-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2022,1,0.0,0.0
2022-02-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2022,2,0.0,0.0
2022-03-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2022,3,0.0,0.0
2022-04-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2022,4,0.0,0.0
2022-05-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2022,5,0.0,0.0
2022-06-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2022,6,0.0,0.0
2022-07-01,Lainnya,320000.0,1.0,320000.0,0.0,0.0,2022,7,0.0,0.0
2022-08-01,Lainnya,224000.0,1.0,224000.0,0.0,0.0,2022,8,0.0,0.0
2022-09-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2022,9,0.0,0.0
2022-10-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2022,10,0.0,0.0
2022-11-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2022,11,0.0,0.0
2022-12-01,Lainnya,480000.0,2.0,240000.0,0.0,0.0,2022,12,0.0,0.0
2023-01-01,Lainnya,336000.0,2.0,168000.0,0.0,0.0,2023,1,0.0,0.0
2023-02-01,Lainnya,88000.0,2.0,44000.0,0.0,0.0,2023,2,0.0,0.0
2023-03-01,Lainnya,752000.0,4.0,188000.0,0.0,0.0,2023,3,0.0,0.0
2023-04-01,Lainnya,448000.0,3.0,149333.33333333334,0.0,0.0,2023,4,0.0,0.0
2023-05-01,Lainnya,507200.0,4.0,126800.0,0.0,0.0,2023,5,0.0,0.0
2023-06-01,Lainnya,662400.0,7.0,94628.57142857143,0.0,0.0,2023,6,0.0,0.0
2023-07-01,Lainnya,374400.0,3.0,124800.0,0.0,0.0,2023,7,0.0,0.0
2023-08-01,Lainnya,1288000.0,6.0,214666.66666666666,0.0,0.0,2023,8,0.0,0.0
2023-09-01,Lainnya,1520000.0,3.0,506666.6666666667,1.0,0.0,2023,9,0.3333333333333333,0.0
2023-10-01,Lainnya,368000.0,3.0,122666.66666666667,0.0,0.0,2023,10,0.0,0.0
2023-11-01,Lainnya,1167200.0,5.0,233440.0,0.0,0.0,2023,11,0.0,0.0
2023-12-01,Lainnya,320000.0,2.0,160000.0,0.0,0.0,2023,12,0.0,0.0
2024-01-01,Lainnya,160000.0,1.0,160000.0,0.0,0.0,2024,1,0.0,0.0
2024-02-01,Lainnya,1600000.0,4.0,400000.0,1.0,0.0,2024,2,0.25,0.0
2024-03-01,Lainnya,508800.0,4.0,127200.0,0.0,0.0,2024,3,0.0,0.0
2024-04-01,Lainnya,512000.0,4.0,128000.0,0.0,0.0,2024,4,0.0,0.0
2024-05-01,Lainnya,2136000.0,6.0,356000.0,1.0,0.0,2024,5,0.16666666666666666,0.0
2024-06-01,Lainnya,320000.0,2.0,160000.0,0.0,0.0,2024,6,0.0,0.0
2024-07-01,Lainnya,2720000.0,2.0,1360000.0,1.0,0.0,2024,7,0.5,0.0
2024-08-01,Lainnya,3616000.0,7.0,516571.4285714286,2.0,0.0,2024,8,0.2857142857142857,0.0
2024-09-01,Lainnya,2528000.0,6.0,421333.3333333333,1.0,0.0,2024,9,0.16666666666666666,0.0
2024-10-01,Lainnya,2624000.0,8.0,328000.0,1.0,0.0,2024,10,0.125,0.0
2024-11-01,Lainnya,1232000.0,4.0,308000.0,0.0,0.0,2024,11,0.0,0.0
2024-12-01,Lainnya,1280000.0,4.0,320000.0,0.0,0.0,2024,12,0.0,0.0
2025-01-01,Lainnya,720000.0,4.0,180000.0,0.0,0.0,2025,1,0.0,0.0
2025-02-01,Lainnya,240000.0,1.0,240000.0,0.0,0.0,2025,2,0.0,0.0
2025-03-01,Lainnya,400000.0,2.0,200000.0,0.0,0.0,2025,3,0.0,0.0
2025-04-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2025,4,0.0,0.0
2025-05-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2025,5,0.0,0.0
2025-06-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2025,6,0.0,0.0
2025-07-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2025,7,0.0,0.0
2025-08-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2025,8,0.0,0.0
2025-09-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2025,9,0.0,0.0
2025-10-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2025,10,0.0,0.0
2025-11-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2025,11,0.0,0.0
2025-12-01,Lainnya,0.0,0.0,0.0,0.0,0.0,2025,12,0.0,0.0
2015-01-01,Langganan Digital,0.0,0.0,0.0,0.0,0.0,2015,1,0.0,0.0
2015-02-01,Langganan Digital,0.0,0.0,0.0,0.0,0.0,2015,2,0.0,0.0
2015-03-01,Langganan Digital,0.0,0.0,0.0,0.0,0.0,2015,3,0.0,0.0
2015-04-01,Langganan Digital,0.0,0.0,0.0,0.0,0.0,2015,4,0.0,0.0
2015-05-01,Langganan Digital,0.0,0.0,0.0,0.0,0.0,2015,5,0.0,0.0
2015-06-01,Langganan Digital,0.0,0.0,0.0,0.0,0.0,2015,6,0.0,0.0
2015-07-01,Langganan Digital,0.0,0.0,0.0,0.0,0.0,2015,7,0.0,0.0
2015-08-01,Langganan Digital,0.0,0.0,0.0,0.0,0.0,2015,8,0.0,0.0
2015-09-01,Langganan Digital,0.0,0.0,0.0,0.0,0.0,2015,9,0.0,0.0
2015-10-01,Langganan Digital,0.0,0.0,0.0,0.0,0.0,2015,10,0.0,0.0
2015-11-01,Langganan Digital,0.0,0.0,0.0,0.0,0.0,2015,11,0.0,0.0
2015-12-01,Langganan Digital,0.0,0.0,0.0,0.0,0.0,2015,12,0.0,0.0
2016-01-01,Langganan Digital,69920.0,2.0,34960.0,0.0,0.0,2016,1,0.0,0.0
2016-02-01,Langganan Digital,117610.0,3.0,39203.333333333336,0.0,0.0,2016,2,0.0,0.0
2016-03-01,Langganan Digital,127490.0,3.0,42496.666666666664,0.0,0.0,2016,3,0.0,0.0
2016-04-01,Langganan Digital,184300.0,4.0,46075.0,0.0,0.0,2016,4,0.0,0.0
2016-05-01,Langganan Digital,95380.0,2.0,47690.0,0.0,0.0,2016,5,0.0,0.0
2016-06-01,Langganan Digital,303240.0,3.0,101080.0,1.0,0.0,2016,6,0.3333333333333333,0.0
2016-07-01,Langganan Digital,589190.0,3.0,196396.66666666666,1.0,0.0,2016,7,0.3333333333333333,0.0
2016-08-01,Langganan Digital,47690.0,1.0,47690.0,0.0,0.0,2016,8,0.0,0.0
2016-09-01,Langganan Digital,47690.0,1.0,47690.0,0.0,0.0,2016,9,0.0,0.0
2016-10-01,Langganan Digital,117770.0,2.0,58885.0,0.0,0.0,2016,10,0.0,0.0
2016-11-01,Langganan Digital,114000.0,3.0,38000.0,0.0,0.0,2016,11,0.0,0.0
